x,y,z
2.107122176304396177e+01,2.188972727280050989e+01,-1.673302413075863981e+01
1.880511490638131278e+01,2.824365757942124233e+01,-1.504699622991338614e+01
2.384318616941151703e+01,1.683103312010340957e+01,8.467479301853645168e+00
1.096556799012215855e+01,4.064633464943931074e+01,-1.307748352139805093e+01
-3.822794124894295376e+00,6.848139615407159653e+00,1.684337807489360372e+01
-8.634360589472745318e+00,2.856927738831484120e+01,-2.223523744430394800e+01
2.602528537032110734e+00,0.000000000000000000e+00,3.143706330388713610e+00
1.231658177894375328e+01,3.428224479821495407e+01,1.726842580684076722e+01
-1.825454881787476324e+01,1.342032116638049466e+01,-1.169806528016963298e+01
2.174998668538268731e+00,2.242223513654893097e+01,2.319843094617285573e+01
-1.465610172851593695e+01,2.166331639690859490e+01,1.812880339896862125e+01
2.329907639952502763e+01,2.531452841482181171e+01,-1.359224368804315830e+01
-3.134378183370975179e+00,2.342919616231260704e+01,-2.710301547094129404e+01
-1.425990520979810583e+01,3.735858868795199328e+01,1.064940560693292859e+01
8.635271882895738216e+00,2.624690335936064400e+01,2.128609719851457527e+01
-2.517338484514221264e+00,0.000000000000000000e+00,1.242900843366018027e+00
6.289090289850900461e+00,2.989167249115254421e+01,1.946371247651477177e+01
-9.498566638116683336e+00,0.000000000000000000e+00,-4.338525260437664954e+00
1.863247543732201805e+01,1.319449923023470816e+01,-1.016953933592786896e+01
6.349100277909998979e+00,3.564413350386724488e+01,-1.952307423871092595e+01
4.060017471450347415e+00,6.118173227198226982e+00,-1.844750397321631752e+01
-1.254268874095731334e+01,4.175142757602883847e+01,8.826690590238905898e+00
-9.826204548459978483e+00,3.924730400613126591e+01,1.478589561920482609e+01
1.191638256460185019e+01,4.454065200000000146e+01,-2.128083982256747220e+00
7.534399831848052287e+00,9.657449767751295155e+00,-2.021714245152630696e+01
-1.030696249849833634e+01,0.000000000000000000e+00,6.063316399282618896e+00
-1.863593806686118981e+01,1.188177017794433432e+01,9.191954007623518663e+00
-9.392709752324227779e+00,4.454065200000000146e+01,6.350074887834489701e+00
